date,home,away,winner,model,joint_log_E,log_probability_E,joint_log_L,log_probability_L,joint_log_V,log_probability_V
2025-04-01,CA Cerro,Montevideo Wanderers,L,NB propio,-11.289312446581711,-0.9987134729290226,-10.935996888789482,-0.6453979151367939,-12.523721859400842,-2.2331228857481538
2025-04-01,Defensor Sporting,Miramar Misiones,L,NB propio,-12.055259342476283,-1.5085263875572998,-10.892603808871336,-0.34587085395235206,-13.18955201803354,-2.6428190631145565
2025-04-05,CA Juventud,Boston River,L,NB propio,-12.529005611019247,-1.3129454623270025,-11.724314524780159,-0.5082543760879137,-13.260684617277997,-2.044624468585752
2025-04-05,Danubio,CA Penarol,V,NB propio,-12.049761188686803,-0.8795144831401824,-12.230214733069786,-1.0599680275231655,-12.60342821808607,-1.4331815125394485
2025-04-05,Plaza Colonia,Racing Club,V,NB propio,-12.33328929451495,-1.7700460390486352,-12.82412042357552,-2.2608771681092055,-10.88425344267143,-0.32101018720511476
2025-04-06,CA Cerro,CA Progreso,E,NB propio,-11.760042802027101,-1.1715504425433743,-11.161427711901528,-0.5729353524178009,-12.658014970601085,-2.0695226111173586
2025-04-06,Cerro Largo FC,Nacional,V,NB propio,-11.17596030395973,-0.865002833823663,-11.712498567712679,-1.4015410975766116,-11.411374143975948,-1.1004166738398808
2025-04-06,Liverpool,River Plate,E,NB propio,-12.475844474304287,-2.166323732660894,-10.446387720065106,-0.13686697842171291,-14.628336853263384,-4.3188161116199915
2025-04-07,Miramar Misiones,Torque FC,V,NB propio,-12.244876686805407,-1.1539193974486324,-11.660132798352727,-0.5691755089959525,-13.222872396420748,-2.131915107063973
2025-04-07,Montevideo Wanderers,Defensor Sporting,E,NB propio,-11.466354459637852,-1.009934552284765,-12.185144462976652,-1.7287245556235646,-11.236767911834288,-0.7803480044812012
2025-04-12,CA Penarol,Miramar Misiones,L,NB propio,-12.162258557022088,-1.379649026337404,-11.168058775912968,-0.3854492452282834,-13.468094477889872,-2.685484947205188
2025-04-12,CA Progreso,Plaza Colonia,E,NB propio,-11.967752473371043,-1.2813409612470075,-12.873729478532674,-2.1873179664086386,-11.18051445765161,-0.4941029455275743
2025-04-12,Montevideo Wanderers,Torque FC,E,NB propio,-11.699149935968164,-0.8239177819992118,-11.981244707525303,-1.1060125535563508,-12.343106262277317,-1.467874108308365
2025-04-13,Boston River,Cerro Largo FC,L,NB propio,-12.161433215299311,-0.9603142412469357,-12.147667567214903,-0.946548593162527,-12.674500559385534,-1.4733815853331578
2025-04-13,Nacional,Danubio,L,NB propio,-12.302448073335015,-2.147804314744409,-10.298544052396167,-0.14390029380556157,-14.212518776122335,-4.05787501753173
2025-04-14,Defensor Sporting,CA Cerro,L,NB propio,-11.564413673654805,-1.2430749485854982,-10.794857759465515,-0.4735190343962081,-12.74386198673959,-2.4225232616702836
2025-04-14,Racing Club,Liverpool,E,NB propio,-12.533277099423065,-1.525061268175909,-12.035045766834147,-1.0268299355869903,-11.865643999623103,-0.8574281683759466
2025-04-14,River Plate,CA Juventud,L,NB propio,-12.270357263493183,-1.6053706815947422,-13.268697214049045,-2.6037106321506034,-10.986313121328024,-0.3213265394295828
2025-04-18,Cerro Largo FC,River Plate,L,NB propio,-11.595370986841221,-0.8795265844521705,-11.894626140370672,-1.1787817379816214,-11.998256828519485,-1.2824124261304348
2025-04-18,Danubio,Boston River,V,NB propio,-12.377464646804391,-0.963327658064717,-13.074938408137577,-1.6608014193979024,-12.261852499447166,-0.8477155107074914
2025-04-18,Miramar Misiones,Nacional,V,NB propio,-12.1324240129603,-1.811437639141424,-13.55678304949766,-3.2357966756787846,-10.54757070076731,-0.22658432694843356
2025-04-19,CA Juventud,Racing Club,L,NB propio,-12.620099494081982,-1.6533568381287775,-12.374203371906892,-1.4074607159536878,-11.539745730957922,-0.573003075004717
2025-04-19,Montevideo Wanderers,CA Penarol,V,NB propio,-11.94919336946138,-1.384399087929685,-13.240669487015282,-2.675875205483587,-10.949458458950536,-0.3846641774188413
2025-04-20,CA Cerro,Torque FC,V,NB propio,-11.17596030395973,-0.865002833823663,-11.712498567712679,-1.4015410975766116,-11.411374143975948,-1.1004166738398808
2025-04-20,Liverpool,Plaza Colonia,L,NB propio,-12.02227445686286,-1.7928660773385374,-10.444137363457461,-0.21472898393313855,-13.850344720260575,-3.620936340736252
2025-04-21,Defensor Sporting,CA Progreso,V,NB propio,-12.148496171722176,-2.0638142467426572,-10.24378690365436,-0.15910497867484175,-13.990502813364726,-3.9058208883852075
2025-04-26,Plaza Colonia,CA Juventud,E,NB propio,-11.960502568387772,-1.7248512542715773,-12.906820915469993,-2.6711696013537978,-10.519833958563051,-0.28418264444685626
2025-04-26,River Plate,Danubio,L,NB propio,-11.962938794027886,-0.8981198618903132,-11.89105712799704,-0.8262381958594673,-12.92932648675125,-1.8645075546136773
2025-04-27,Boston River,Miramar Misiones,L,NB propio,-12.347472581974122,-1.673765361556347,-10.93020027979398,-0.25649305937620426,-13.925621480768218,-3.2519142603504427
2025-04-27,CA Penarol,CA Cerro,L,NB propio,-12.2414069565814,-2.2919396779679175,-10.071318339511855,-0.12185106089837205,-14.243515229104153,-4.29404795049067
2025-04-27,CA Progreso,Liverpool,V,NB propio,-11.844392272505802,-1.9236840406537947,-13.12171720238804,-3.2010089705360336,-10.127472836752705,-0.20676460490069815
2025-04-27,Nacional,Montevideo Wanderers,L,NB propio,-12.694358322233398,-2.8773150703440784,-9.879967057312811,-0.06292380542349107,-15.177385406373036,-5.360342154483716
2025-04-27,Torque FC,Defensor Sporting,V,NB propio,-12.168431382533383,-1.644582066660421,-12.435096161131254,-1.911246845258292,-10.940864542070212,-0.4170152261972504
2025-04-28,Racing Club,Cerro Largo FC,E,NB propio,-12.526245674621261,-1.5906629888486155,-11.252653160451356,-0.31707047467870986,-13.624858496773923,-2.689275811001277
2025-05-03,Boston River,Montevideo Wanderers,L,NB propio,-12.274403434730639,-1.2577487382908963,-11.546326925567262,-0.5296722291275202,-13.080941683903685,-2.0642869874639427
2025-05-03,Danubio,Racing Club,E,NB propio,-12.118126478876412,-0.9611097807142439,-12.539173787569258,-1.3821570894070891,-12.160786157247665,-1.0037694590854969
2025-05-03,Defensor Sporting,CA Penarol,V,NB propio,-12.729768470070715,-1.6184438443226838,-11.67417415568199,-0.5628495299339598,-12.571440368538099,-1.4601157427900677
2025-05-03,Nacional,CA Cerro,L,NB propio,-12.881566277589892,-3.0795503133048943,-9.852474212010845,-0.05045824772584773,-15.538390084205886,-5.736374119920889
2025-05-04,CA Juventud,Liverpool,L,NB propio,-12.693168641325462,-1.5911028713953268,-11.758076726133607,-0.6560109562034722,-12.384425527822458,-1.2823597578923227
2025-05-04,Cerro Largo FC,Plaza Colonia,L,NB propio,-11.720523475438611,-1.0124617257272188,-11.373063124230349,-0.6650013745189565,-12.80849239651676,-2.1004306468053677
2025-05-04,Torque FC,CA Progreso,V,NB propio,-11.70122487076532,-1.0100161863748998,-11.660670576510242,-0.9694618921198224,-12.05183594126188,-1.3606272568714601
2025-05-05,Miramar Misiones,River Plate,L,NB propio,-12.296067209204043,-1.0852803648399139,-13.148420292492382,-1.9376334481282527,-11.868280240226573,-0.6574933958624438
2025-05-17,River Plate,Montevideo Wanderers,V,NB propio,-12.23138913961372,-1.0319352530020076,-11.828276958696204,-0.6288230720844918,-13.402516973371455,-2.2030630867597427
2025-05-18,CA Penarol,Torque FC,L,NB propio,-12.79337080828574,-1.933527146129089,-11.068502225967627,-0.20865856381097636,-13.99046743079999,-3.130623768643339
2025-05-18,CA Progreso,CA Juventud,V,NB propio,-12.32360418420546,-2.0744901737339827,-13.381584377991762,-3.132470367520286,-10.434516774063383,-0.185402763591906
2025-05-18,Liverpool,Cerro Largo FC,L,NB propio,-12.645352903574901,-1.9312434611420795,-10.898865461508768,-0.1847560190759463,-14.455331443858842,-3.7412220014260207
2025-05-18,Nacional,Defensor Sporting,L,NB propio,-12.937073718546056,-2.421669511695441,-10.62909625686277,-0.11369205001215477,-14.494959792775598,-3.9795555859249827
2025-05-19,Plaza Colonia,Danubio,V,NB propio,-12.051150143224923,-0.9604883766256123,-12.412968738863244,-1.3223069722639327,-12.138273975460308,-1.047612208860997
2025-05-19,Racing Club,Miramar Misiones,E,NB propio,-11.605662245094676,-0.9606957224302697,-11.462024610012453,-0.8170580873480464,-12.38426181499981,-1.7392952923354041
2025-05-20,Boston River,CA Cerro,E,NB propio,-12.311926493711153,-1.6661982079146345,-10.914290528088548,-0.2685622422920293,-13.71278348195997,-3.0670551961634516
2025-05-23,Racing Club,Boston River,L,NB propio,-11.81679965812746,-1.9844622850777114,-13.34622688457485,-3.513889511525102,-10.015341596587447,-0.18300422353769896
2025-05-24,CA Juventud,Torque FC,L,NB propio,-12.354164041325436,-1.8767639176250235,-10.680244637569821,-0.20284451386940816,-13.967096675482436,-3.489696551782023
2025-05-24,CA Penarol,Plaza Colonia,L,NB propio,-12.681391740308994,-2.4896284746563175,-10.289818285861292,-0.09805502020861567,-14.751940637446172,-4.560177371793495
2025-05-24,Nacional,CA Progreso,L,NB propio,-12.906722950907724,-2.6929135471609555,-10.292000547044431,-0.07819114329766208,-15.102815146224886,-4.889005742478117
2025-05-25,Danubio,Miramar Misiones,L,NB propio,-12.27845216075205,-1.0261413314926422,-11.886403239482759,-0.6340924102233512,-13.448770475020211,-2.196459645760804
2025-05-25,Defensor Sporting,Cerro Largo FC,L,NB propio,-12.631669731148147,-1.6324092246949888,-11.276800864409203,-0.27754035795604537,-14.05906401638064,-3.059803509927482
2025-05-25,Liverpool,CA Cerro,E,NB propio,-12.475844474304287,-2.166323732660894,-10.446387720065106,-0.13686697842171291,-14.628336853263384,-4.3188161116199915
2025-05-25,Montevideo Wanderers,River Plate,L,NB propio,-12.417747642182892,-0.9173751527529781,-12.914563374987665,-1.4141908855577512,-12.529520418007525,-1.0291479285776113
2025-05-31,CA Progreso,Danubio,V,NB propio,-12.408895729968112,-1.0071607168232326,-12.81332497100529,-1.4115899578604107,-12.340808266777172,-0.9390732536322925
2025-05-31,Plaza Colonia,Liverpool,E,NB propio,-12.043055245966057,-2.4715920929536583,-13.79526271342953,-4.223799560417131,-9.675816621768124,-0.10435346875572549
2025-06-01,CA Cerro,Montevideo Wanderers,V,NB propio,-12.30360883406988,-0.9041266317548793,-12.325929574516348,-0.9264473722013467,-13.013195537039207,-1.6137133347242063
2025-06-01,Cerro Largo FC,CA Penarol,E,NB propio,-12.09035624435248,-1.8682174757148484,-13.253803319739692,-3.031664551102061,-10.44858014826682,-0.22644137962918975
2025-06-01,River Plate,Defensor Sporting,V,NB propio,-12.260890454464732,-1.2165252266486828,-13.279151930107968,-2.2347867022919186,-11.560660386725386,-0.5162951589093367
2025-06-01,Torque FC,Nacional,V,NB propio,-12.043055245966057,-2.4715920929536583,-13.79526271342953,-4.223799560417131,-9.675816621768124,-0.10435346875572549
2025-06-02,Boston River,CA Juventud,L,NB propio,-12.463723138354686,-1.5177692593622485,-12.0196154619543,-1.0736615829618632,-11.769107656467142,-0.8231537774747046
2025-06-06,CA Cerro,River Plate,L,NB propio,-12.118560618849653,-0.8756356678577717,-12.163372280183296,-0.9204473291914148,-12.929988946820856,-1.687063995828975
2025-06-07,CA Penarol,Defensor Sporting,L,NB propio,-12.851632221381305,-2.031149951210665,-11.039649642624763,-0.2191673724541232,-13.544232890181425,-2.723750620010785
2025-06-07,Danubio,Torque FC,L,NB propio,-12.626050905897193,-2.0549380012997176,-10.726882633780813,-0.1557697291833371,-14.697381712854693,-4.126268808257217
2025-06-07,Liverpool,Cerro Largo FC,L,NB propio,-12.02227445686286,-1.7928660773385374,-10.444137363457461,-0.21472898393313855,-13.850344720260575,-3.620936340736252
2025-06-07,Montevideo Wanderers,Plaza Colonia,E,NB propio,-12.388353309635784,-1.1687961602951535,-11.796263105109974,-0.5767059557693432,-13.279090468038692,-2.0595333186980618
2025-06-08,CA Juventud,Racing Club,L,NB propio,-12.090375183265714,-1.613099344201455,-10.770432217098087,-0.293156378033828,-13.380876451008506,-2.9036006119442472
2025-06-08,CA Progreso,Miramar Misiones,L,NB propio,-12.270910535886213,-0.9604716624731893,-12.708893957458791,-1.398455084045768,-12.303855178207577,-0.9934163047945539
2025-06-08,Nacional,Boston River,L,NB propio,-12.802837617314195,-1.983243091803427,-11.058047509908706,-0.23845298439793794,-13.416120165402631,-2.5965256398918637
2025-06-12,Cerro Largo FC,Montevideo Wanderers,E,NB propio,-11.791555131128314,-1.537441954456277,-12.97948777922219,-2.7253746025501524,-10.583245015095905,-0.3291318384238675
2025-06-13,Plaza Colonia,CA Cerro,E,NB propio,-11.827644280543701,-0.9575757811885222,-12.342781285241594,-1.472712785886415,-11.819721669546738,-0.9496531701915583
2025-06-13,Torque FC,CA Progreso,L,NB propio,-12.296067209204043,-1.0852803648399139,-13.148420292492382,-1.9376334481282527,-11.868280240226573,-0.6574933958624438
2025-06-14,Boston River,Danubio,E,NB propio,-12.125532999091794,-1.6679921959766961,-13.123071682124102,-2.6655308790090047,-10.756200001768011,-0.29865919865291346
2025-06-14,Defensor Sporting,Liverpool,L,NB propio,-12.552834417269384,-1.276149550297358,-12.055674913867417,-0.778990046895391,-12.61601605213078,-1.3393311851587537
2025-06-14,Miramar Misiones,CA Juventud,V,NB propio,-12.107193813805582,-2.381926976982127,-13.818872779838824,-4.093605943015369,-9.840735364445788,-0.11546852762233328
2025-06-14,Racing Club,Nacional,V,NB propio,-11.684389742494728,-2.2295840042631507,-13.183476189651486,-3.7286704514199087,-9.595906192642449,-0.14110045441087138
2025-06-15,River Plate,CA Penarol,V,NB propio,-12.197288116249704,-2.1968829843383837,-13.88482385982233,-3.88441872791101,-10.141633324463491,-0.14122819255217145
2025-06-17,Montevideo Wanderers,Defensor Sporting,E,NB propio,-12.523047702445126,-1.3702698293733615,-12.530184710168015,-1.3774068370962507,-11.858544721965698,-0.7057668488939335
2025-06-18,Danubio,Racing Club,V,NB propio,-12.175054092480977,-1.607413214956738,-10.84456305861104,-0.27692218108680144,-13.750156810547912,-3.182515933023673
2025-06-18,Nacional,CA Juventud,L,NB propio,-12.873471380331027,-1.9409272747128146,-11.234768186577133,-0.3022240809589203,-13.075932730513703,-2.14338862489549
2025-06-18,Torque FC,Miramar Misiones,E,NB propio,-11.621497968387747,-0.8882126771546677,-11.828988826906208,-1.0957035356731293,-12.102505106223033,-1.369219814989954
2025-06-19,CA Cerro,Cerro Largo FC,L,NB propio,-11.846717510037235,-0.9021241634878585,-11.890743361477998,-0.9461500149286213,-12.52418024903,-1.5795869024806226
2025-06-19,CA Progreso,Boston River,L,NB propio,-11.733091327811081,-0.9251278366970759,-12.487416777216275,-1.6794532861022695,-11.682528544565974,-0.8745650534519687
2025-06-19,Liverpool,CA Penarol,L,NB propio,-12.267761772137304,-1.5388061307293146,-12.61775635137277,-1.8888007099647819,-11.184488942619527,-0.45553330121153834
2025-06-19,Plaza Colonia,River Plate,E,NB propio,-12.051150143224923,-0.9604883766256123,-12.412968738863244,-1.3223069722639327,-12.138273975460308,-1.047612208860997
2025-06-21,CA Juventud,Danubio,L,NB propio,-12.465403272804222,-1.3890201593561873,-12.32998645449452,-1.2536033410464853,-11.841657555016102,-0.7652744415680672
2025-06-21,Miramar Misiones,Nacional,V,NB propio,-12.262815638627346,-2.5195085433730604,-14.091187932025079,-4.347880836770793,-9.841397824515393,-0.09809072926110751
2025-06-22,CA Penarol,Montevideo Wanderers,L,NB propio,-12.783362750042484,-2.3708906191376258,-10.5399882708998,-0.12751613999494182,-14.049773525325982,-3.637301394421124
2025-06-22,Defensor Sporting,CA Cerro,L,NB propio,-12.477286595550936,-1.8029396720845536,-10.914717560053937,-0.24037063658755464,-13.69334862740324,-3.0190017039368584
2025-06-22,Racing Club,CA Progreso,L,NB propio,-12.262204484550303,-1.0658849410068392,-11.90127310663646,-0.704953563092996,-13.019906860894439,-1.8235873173509756
2025-06-22,River Plate,Liverpool,L,NB propio,-12.028868699990852,-1.2384720843513684,-12.99286350493822,-2.202466889298737,-11.301817194159382,-0.511420578519898
2025-06-23,Boston River,Torque FC,L,NB propio,-11.863942187868432,-0.9754612867622967,-12.44046158416521,-1.5519806830590746,-11.777269297627457,-0.8887883965213224
2025-06-23,Cerro Largo FC,Plaza Colonia,V,NB propio,-11.871483812734269,-0.9701107646818556,-11.617970866189179,-0.7165978181367656,-12.922184594440091,-2.0208115463876783
2025-06-28,Boston River,Miramar Misiones,V,NB propio,-12.23704781123247,-1.2432719345039,-11.461746771602868,-0.46797089487429844,-13.455481798875443,-2.461705922146873
2025-06-28,CA Penarol,CA Cerro,L,NB propio,-12.906722950907724,-2.6929135471609555,-10.292000547044431,-0.07819114329766208,-15.102815146224886,-4.889005742478117
2025-06-28,Defensor Sporting,Plaza Colonia,E,NB propio,-12.14633246863185,-1.8217003909098697,-10.540002469947577,-0.21537039222559606,-13.766440124308643,-3.4418080465866616
2025-06-28,Liverpool,Montevideo Wanderers,V,NB propio,-11.830360431885495,-1.1273433345354178,-11.22811839596028,-0.5251012986102026,-13.172696658233077,-2.469679560883
2025-06-29,CA Juventud,CA Progreso,L,NB propio,-12.629391171716827,-1.575803640721583,-11.357664074405445,-0.30407654341020063,-13.947587563776025,-2.894000032780781
2025-06-29,Nacional,Danubio,L,NB propio,-12.906722950907724,-2.6929135471609555,-10.292000547044431,-0.07819114329766208,-15.102815146224886,-4.889005742478117
2025-06-29,Racing Club,Torque FC,E,NB propio,-12.284610080257057,-1.8336707022367165,-10.664814332689978,-0.21387495466963813,-13.870560332326475,-3.4196209543061347
2025-06-30,Cerro Largo FC,River Plate,E,NB propio,-12.205383013508568,-0.8813355657006436,-12.502529885256042,-1.1784824374481175,-12.604090678155675,-1.2800432303477507
2024-02-17,CA Fenix,Danubio,V,CategoricalNB,-11.891996086515784,-1.567727110722089,-12.726818909878423,-2.4025499340847283,-10.679524223665481,-0.35525524787178675
2024-02-17,Miramar Misiones,CA Progreso,V,CategoricalNB,-12.238749012391775,-1.3755324241176687,-12.501786845190008,-1.6385702569159015,-11.455546229702206,-0.5923296414280994
2024-02-17,Nacional,River Plate,L,CategoricalNB,-12.937073718546058,-2.4216695116954448,-10.629096256862768,-0.11369205001215477,-14.494959792775596,-3.9795555859249827
2024-02-18,CA Cerro,Montevideo Wanderers,E,CategoricalNB,-11.861619007681128,-1.1869366656999425,-11.741762529995768,-1.0670801880145824,-11.722124802173385,-1.0474424601921992
2024-02-18,Deportivo Maldonado,Boston River,V,CategoricalNB,-12.49257436476095,-1.143259508031326,-12.086587938487302,-0.737273081757678,-12.94482524865172,-1.5955103919220956
2024-02-18,Racing Club,Liverpool,E,CategoricalNB,-12.533277099423067,-1.5250612681759108,-12.035045766834145,-1.0268299355869885,-11.865643999623101,-0.8574281683759448
2024-02-19,Cerro Largo FC,CA Penarol,V,CategoricalNB,-12.182303818563819,-1.492031842253562,-11.079946426636509,-0.38967445032625214,-13.015026247402497,-2.3247542710922406
2024-02-23,River Plate,Deportivo Maldonado,L,CategoricalNB,-12.318211534272633,-0.9674207233466952,-12.16743456376895,-0.8166437528430119,-13.076618704706275,-1.7258278937803375
2024-02-24,Boston River,Danubio,E,CategoricalNB,-12.363490110751181,-1.5320535867525802,-13.003510112169378,-2.172073588170777,-11.231962679341757,-0.4005261553431563
2024-02-24,Montevideo Wanderers,Racing Club,V,CategoricalNB,-11.639852428881186,-0.9141251592027135,-12.043981271341837,-1.3182540016633641,-11.829762118482991,-1.1040348488045186
2024-02-25,CA Penarol,Miramar Misiones,L,CategoricalNB,-12.67195272652665,-1.7798077189375618,-11.116425831259287,-0.22428082367019897,-14.326731934941,-3.434586927351912
2024-02-25,Cerro Largo FC,CA Fenix,E,CategoricalNB,-11.980566863478403,-1.0600252772517678,-11.508613309675985,-0.5880717234493495,-13.241741517824385,-2.32119993159775
2024-02-25,Defensor Sporting,CA Cerro,L,CategoricalNB,-11.963362172504636,-1.2155428596208413,-11.246269250093642,-0.49844993720984654,-13.091440334425627,-2.343621021541832
2024-02-25,Liverpool,Nacional,E,CategoricalNB,-12.544886861394847,-1.6109988441242233,-12.725303254120384,-1.79141523684976,-11.390244562297974,-0.4563565450273508
2024-03-01,CA Cerro,CA Progreso,V,CategoricalNB,-11.90742204294122,-1.7649283778522413,-13.206194883157792,-3.063701218068813,-10.388283624072598,-0.2457899589836181
2024-03-01,Miramar Misiones,Cerro Largo FC,V,CategoricalNB,-12.245776155582282,-1.2186122496722316,-12.78028137057446,-1.7531174646644097,-11.6599184161922,-0.6327545102821492
2024-03-02,Racing Club,Defensor Sporting,V,CategoricalNB,-12.184527004055651,-1.188983468268484,-11.806415004129535,-0.8108714683423681,-12.377850765081478,-1.3823072292943106
2024-03-02,River Plate,Danubio,L,CategoricalNB,-12.211140193714622,-1.1646037091532602,-12.457988434893883,-1.4114519503325216,-11.858096447955036,-0.811559963393675
2024-03-03,CA Fenix,Boston River,V,CategoricalNB,-11.94259580005321,-1.0978652133865676,-12.434203143499083,-1.5894725568324404,-11.616089395632612,-0.7713588089659691
2024-03-03,Liverpool,Deportivo Maldonado,V,CategoricalNB,-12.303694618067189,-1.4708867865136046,-11.16088993374401,-0.3280821021904252,-13.829051425759951,-2.9962435942063674
2024-03-03,Nacional,Montevideo Wanderers,L,CategoricalNB,-12.492691618501901,-2.57904824872025,-10.004898147643528,-0.0912547778618773,-14.390532940791742,-4.476889571010091
2024-03-04,Rampla Juniors Futbol Club,CA Penarol,V,CategoricalNB,-12.297962588373535,-1.3237974443828282,-12.797146039966629,-1.8229808959759222,-11.532198179289859,-0.558033035299152
2024-03-09,CA Penarol,CA Cerro,L,CategoricalNB,-12.65806041490867,-2.934724061873,-9.782286758389192,-0.058950405353522584,-15.219837778292314,-5.496501425256644
2024-03-09,Miramar Misiones,CA Fenix,E,CategoricalNB,-11.860196717848497,-0.9979391834231865,-12.666199349139104,-1.8039418147137933,-11.624298194461154,-0.7620406600358436
2024-03-09,River Plate,Boston River,V,CategoricalNB,-12.383404085538286,-1.0654302889863327,-12.386592654204636,-1.068618857652682,-12.482925081884032,-1.1649512853320783
2024-03-10,CA Progreso,Racing Club,L,CategoricalNB,-12.090375183265715,-1.6130993442014585,-10.770432217098085,-0.293156378033828,-13.380876451008504,-2.9036006119442472
2024-03-10,Defensor Sporting,Nacional,E,CategoricalNB,-12.689977462345897,-1.5875403208707581,-12.382441324159306,-1.2800041826841664,-11.76111325175639,-0.6586761102812506
2024-03-10,Liverpool,Danubio,V,CategoricalNB,-12.224965957791493,-1.266111805947732,-12.366463231641873,-1.407609079798112,-11.706781506956697,-0.7479273551129353
2024-03-11,Cerro Largo FC,Rampla Juniors Futbol Club,L,CategoricalNB,-12.271555644651341,-1.4698048373496349,-11.147452790919386,-0.3457019836176798,-13.577444043927066,-2.7756932366253597
2024-03-11,Montevideo Wanderers,Deportivo Maldonado,E,CategoricalNB,-12.165100018130063,-0.8962566312524558,-12.662904918405953,-1.3940615315283456,-12.336422759595317,-1.0675793727177094
2024-03-15,Boston River,Liverpool,E,CategoricalNB,-12.130658178644216,-1.7568485454148792,-10.61005718394817,-0.23624755071883285,-13.648544369568864,-3.2747347363395267
2024-03-16,CA Fenix,River Plate,E,CategoricalNB,-11.967752473371045,-1.2813409612470092,-12.873729478532672,-2.187317966408637,-11.180514457651608,-0.4941029455275725
2024-03-16,Racing Club,CA Penarol,V,CategoricalNB,-11.887433421144294,-2.335184833508521,-13.522947561243278,-3.9706989736075045,-9.675154161698517,-0.12290557406274338
2024-03-23,Nacional,CA Progreso,E,CategoricalNB,-12.711006634403422,-1.7448720395510726,-11.391806445839794,-0.4256718509874453,-12.726383971618317,-1.7602493767659677
2024-03-23,Rampla Juniors Futbol Club,Miramar Misiones,E,CategoricalNB,-12.118560618849651,-0.8756356678577735,-12.163372280183292,-0.9204473291914148,-12.929988946820854,-1.6870639958289768
2024-03-24,CA Cerro,Cerro Largo FC,E,CategoricalNB,-12.197288116249702,-2.19688298433838,-13.88482385982233,-3.884418727911008,-10.141633324463493,-0.14122819255217145
2024-03-24,Danubio,Montevideo Wanderers,V,CategoricalNB,-12.475844474304283,-2.166323732660892,-10.446387720065106,-0.1368669784217147,-14.628336853263386,-4.318816111619995
2024-03-24,Deportivo Maldonado,Defensor Sporting,L,CategoricalNB,-12.041674348471895,-1.4675167160835692,-13.04555172259479,-2.4713940902064646,-10.952441793027473,-0.37828416063914716
2024-03-27,CA Progreso,Rampla Juniors Futbol Club,L,CategoricalNB,-12.628194391340843,-1.8546002872950673,-10.991909397340601,-0.21831529329482535,-14.002203084650107,-3.2286089806043314
2024-03-29,CA Penarol,Nacional,E,CategoricalNB,-12.583188212761584,-1.87005757633076,-10.977332344750248,-0.26420170831942436,-13.263324078566265,-2.5501934421354413
2024-03-29,Cerro Largo FC,Racing Club,V,CategoricalNB,-11.896726270049408,-1.3800488774501236,-10.892457560450426,-0.37578016785114166,-13.302465545179833,-2.7857881525805492
2024-03-30,Defensor Sporting,Danubio,L,CategoricalNB,-12.59612364288518,-1.6267580747721198,-11.260891112703769,-0.29152554459070856,-13.846226017572391,-2.876860449459331
2024-03-30,Liverpool,River Plate,E,CategoricalNB,-11.947812471967216,-0.8492998387406043,-12.490958496180541,-1.3924458629539291,-12.226083630209887,-1.127570996983275
2024-03-30,Rampla Juniors Futbol Club,CA Fenix,L,CategoricalNB,-12.091244205395556,-0.9412595978994389,-11.913896084784723,-0.7639114772886053,-13.087765797187359,-1.9377811896912416
2024-03-31,CA Progreso,Deportivo Maldonado,L,CategoricalNB,-12.526245674621263,-1.5906629888486155,-11.252653160451358,-0.31707047467870986,-13.624858496773925,-2.689275811001277
2024-03-31,Miramar Misiones,CA Cerro,E,CategoricalNB,-12.27091053588621,-0.9604716624731893,-12.708893957458788,-1.3984550840457661,-12.303855178207575,-0.9934163047945539
2024-04-01,Montevideo Wanderers,Boston River,V,CategoricalNB,-11.751800218119456,-1.6523345891901045,-12.93387973097154,-2.8344141020421887,-10.387621164002992,-0.2881555350736402
2024-04-06,Boston River,Defensor Sporting,E,CategoricalNB,-12.62009949408198,-1.6533568381287758,-12.37420337190689,-1.407460715953686,-11.539745730957923,-0.5730030750047188
2024-04-06,Danubio,CA Progreso,E,CategoricalNB,-11.890705328929497,-1.8171925639004503,-13.249741036154035,-3.1762282711249874,-10.301950390381402,-0.22843762535235435
2024-04-06,Nacional,Cerro Largo FC,L,CategoricalNB,-11.836807150522949,-1.1913873310444174,-11.637765431209255,-0.9923456117307232,-11.767829960644436,-1.1224101411659042
2024-04-06,Racing Club,Miramar Misiones,E,CategoricalNB,-12.077156269330073,-1.038902378904801,-11.738715812303404,-0.7004619218781318,-12.936700270676086,-1.8984463802508138
2024-04-06,River Plate,Montevideo Wanderers,L,CategoricalNB,-12.0839342254059,-1.523829862150036,-10.86496471514846,-0.3048603518925965,-13.663470223012686,-3.1033658597568223
2024-04-07,CA Cerro,Rampla Juniors Futbol Club,L,CategoricalNB,-12.118560618849651,-0.8756356678577735,-12.163372280183292,-0.9204473291914148,-12.929988946820854,-1.6870639958289768
2024-04-07,CA Fenix,Liverpool,V,CategoricalNB,-11.928080755707954,-0.944326432160473,-12.464071650574502,-1.48031732702702,-11.94218804030512,-0.9584337167576393
2024-04-07,Deportivo Maldonado,CA Penarol,V,CategoricalNB,-12.155883766730124,-2.165199477018099,-13.460167391942441,-3.4694831022304164,-10.148344648318721,-0.15766035860669625
2024-04-13,CA Cerro,CA Fenix,E,CategoricalNB,-11.919786657280715,-1.1445726455840433,-11.274616715704713,-0.4994027040080411,-13.368860045894534,-2.593646034197862
2024-04-13,CA Progreso,Boston River,L,CategoricalNB,-12.533277099423067,-1.5250612681759108,-12.035045766834145,-1.0268299355869885,-11.865643999623101,-0.8574281683759448
